DEPOS_ID,FULL_NAME,STREET,CITY,STATE,ZIP,REP_NUM,
"169","Union Bank & Trust","","Oklahoma City","OK","","7169"
"170","FNB","2911 S Air Depot","Midwest City","OK","73140","7083"
"171","Arvest Bank","4225 SE Adams Rd","Bartlesville","OK","","10149"
"173","Bank of Oklahoma NA","1604 N Lewis Ave","Tulsa","OK","74110","7105"
"174","Local Oklahoma Bank","","Muskogee","OK","","7178"
"175","Bank First","PO Box 26788","Oklahoma City","OK","","7188"
"176","Arvest Bank","4225 SE Adams Rd","Bartlesville","OK","","13952"
"177","BancFirst","1213 Gordan Cooper Dr","Tecumseh","OK","","10582"
"178","BancFirst","206 N 2nd St","Seminole","OK","","16080"
"179","Oklahoma State Bank","Division","Guthrie","OK","73044","7628"
"180","Tulsa Teachers Credit Union","778 E 4th St","Tahlequah","OK","74464","7090"
"181","RCB Bank","PO Box 189","Claremore","OK","740180189","11462"
"182","Bank of Commerce","PO Box 512","Stilwell","OK","","11077"
"183","Bank One","100 N Broadway Ave","Oklahoma City","OK","","7159"
"184","Secuirty First Nat'l Bank","PO Box 729","Hugo","OK","","7179"
"185","Tulsa National Bank","7120 S Lewis","Tulsa","OK","","7201"
"186","Yukon National Bank","401 Elm","Yukon","OK","","7243"
"187","First National Bank","130 E MacArthur","Shawnee","OK","74801","7130"
"188","MidFirst Bank","7100 W. Hefner Road","OKC","OK","73162","5628"
"189","Local Oklahoma Bank","on 72nd St","Moore","OK","73069","7110"
"190","Arvest Bank (Del City)","4600 SE 29th St","Del City","OK","73115","6829"
"191","BancFirst","6200 Waterford Blvd","Oklahoma City","OK","73118","7127"
"192","Bank of America","901 Main St","Dallas","TX","","21334"
"193","First State Bank","PO Box 127","Elmore City","OK","73433","7088"
"194","First Bethany Bank","PO Box 218","Bethany","OK","","27218"
"195","International Bank of Commerce","100 E 3rd St","Grove","OK","","12432"
"196","MECU Municipal Employee Credit","101 N Walker","Oklahoma City","OK","","7190"
"197","1st National Bank","PO Box 68","Heavener","OK","","10519"
"198","BankFirst","PO Box 26788","Oklahoma City","OK","","20666"
"199","First United","PO Box 130","Durant","OK","","13972"
"200","F & M Bank & Trust Co","PO Box 4500","Tulsa","OK","","7288"
"201","Frist Bank & Trust Co.","PO Box 427","Wagoner","OK","","30165"
"202","First Pryority Bank","PO Drawer 218","Pryor","OK","","22772"
"203","First Capital Bank","224 E Oklahoma","Guthrie","OK","","7172"
"204","First National Bank of Grove","Hwy 59","Grove","OK","","7173"
"205","Anadarko Bank & Trust","110 W Oklahoma Ave","Anadarko","OK","","7200"
"206","Citizens Security Bank","PO Box 130","Bixby","OK","74008","49"
"207","Local Oklahoma Bank","123 E Central","Miami","OK","","7191"
"208","First American Frontage Rd","2101 S I-35 Frontage Rd","Moore","OK","","7212"
"209","Bank One","601 E Apache","Tulsa","OK","","31433"
"210","Bank One","21st St & Western","Oklahoma City","OK","","21970"
"211","Spirit Bank","4815 S Harvard","Tulsa","OK","","7263"
"212","Union Bank & Trust","4921 N May Ave","Oklahoma City","OK","","10152"
"213","Bank of Oklahoma","","","","","7265"
"214","United Missouri Bank","1437 S Boulder","Tulsa","OK","","22240"
"215","Anadarko Bank & Trust Co","110 W Oklahoma","Anadarko","OK","73005","7109"
"216","Bank One","100 N Broadway Ave","Oklahoma City","OK","","8308"
"218","Valero Federal Credit Union","P.O. Box 696000","San Antonio","Tx","78269-6000","20569"
"219","ONB Bank And Trust Company","8908 S Yale, Ste 100","Tulsa","OK","74137-3501","7868"
"220","BancFirst","PO Box 1071","Seminole","OK","","10148"
"221","Bank One","1200 NW 63rd St","Oklahoma City","OK","","7177"
"222","UMB Bank","2079 Penn Sq","Oklahoma City","OK","","7253"
"223","Wells Fargo Bank","2300 16TH ST","San Francisco","CA","94103","29304"
"224","Gold Bank of Tulsa","5120 S Garnett Rd","Tulsa","OK","","22338"
"225","Community State Bank","PO Box 789","PO Box 789","OK","","21864"
"226","Amalgamated Bank","1825 'L' St NW","Washington","DC","","21865"
"227","Bank of America","5171 San Felipe","Houston","TX","","21284"
"228","Bank of Cushing","PO Box 951","Cushing","OK","","20835"
"229","Bank One","3600 W Robinson","Norman","OK","","7176"
"230","BancFirst","PO Box 988","Norman","OK","73070","22644"
"231","Bank of Oklahoma","1500 S Midwest Blvd","Midwest City","OK","","7195"
"232","First National Bank & Trust Co","2 N Main","Miami","OK","74354","7108"
"233","Bank of Commerce","in Stilwell","Stilwell","OK","74980","7113"
"234","Midfirst Bank","5800 N Western","Oklahoma City","OK","73157","7988"
"235","First National Bank & Trust","","Minco","OK","","7189"
"236","First National Bank of Midwest City","2911 S Air Depot Blvd","Midwest City","OK","73130","7097"
"237","Local Oklahoma Bank","430 Lincoln St","Purcell","OK","73080","7116"
"238","Bank One - Green Bay","PO Box 19032","Grren Bay","WI","","23907"
"239","Bank of America","515 Boulder Ave","Tulsa","OK","","20833"
"240","Bank of America","","Amarillo","TX","","20834"
"241","Local Oklahoma","2250 E 71st St","Tulsa","OK","","7153"
"242","Bank of Oklahoma","","Midwest City","OK","","16997"
"243","Glencoe State Bank","311 W Main St","Glencoe","OK","74032","11172"
"244","1st National Bank","2911 S. Air Depot","Midwest City","OK","73110","11293"
"245","First United Bank & Trust","PO Box 130","Durant","OK","74702-0130","7082"
"246","Arvest Bank","2301 W Kenosha Ave","Broken Arrow","OK","","7157"
"247","Valley National Bank","8080 S Yale","Tulsa","OK","","22346"
"250","Carpenters Local #329 PAC ACCT","","","","","6933"
"249","Bank One","6th & Classen","Oklahoma City","OK","73106","6933"
"251","BancFirst of Ardmore","PO Box 789","Ardmore","OK","","26689"
"252","Interbank","1300 Gary Blvd","Clinton","OK","","24146"
"253","Whitney National Bank","1600 Smith St","Houston","TX","77002","32104"
"2","Key Bank of Washington","1119 Pacific Ave","Tacoma","WA","","21352"
"3","Intrust Bank","5100 NW 10th St","Oklahoma City","OK","","21778"
"4","Wachovia Bank","2415 Laurens Road","Greenville","SC","29607","20604"
"5","Fifth Third Bank","1404 E 9th St","Cleveland","OH","","22326"
"6","Bank One","PO Box 656","Oklahoma City","OK","","23865"
"7","First National Bank of Ardmore","PO Box 341","Sulphur","OK","73086","7117"
"8","Central National Bank","College & Flynn","Alva","OK","","16086"
"9","BancFirst","902 W Main PO Drawer R","Prague","OK","","31864"
"11","BancFirst","PO Box 26788","Oklahoma City","OK","","22219"
"12","BancFirst","PO Box 577","Madill","OK","","7562"
"13","Home National Bank","324 S Duck","Stillwater","OK","74074","23124"
"14","Security Bank & Trust Company","","Miami","OK","","7237"
"15","Arvest Bank","7800 NW Expwy","Oklahoma City","OK","","7182"
"16","BancFirst","PO Box 489","Lawton","OK","","7160"
"17","Bank of Oklahoma","PO Box 2300","Tulsa","OK","74107","7107"
"18","Commercial Federal Bank","5603 N Penn Ave","Oklahoma City","OK","","7171"
"19","Bank of Oklahoma - Windser Hills","2601 Meridian","Oklahoma City","OK","73127","7123"
"20","Bank of Nichols Hills","2644 NW 63rd St","Oklahoma City","OK","","7174"
"22","First United","801 E Jackson","Hugo","OK","74743","7187"
"21","Ameristate Bank","418 W Main","Antlers","OK","","7187"
"23","First Bank & Trust Co","PO Box 427","Wagoner","OK","","10153"
"24","First Fidelity Bank","400 S Eastern","Moore","OK","","7213"
"25","Farmers & Merchants Bank","PO Box 848","Maysville","OK","73057","7079"
"26","First State Bank","PO Box 827","Tahlequah","OK","74465","7078"
"27","Bank of Western Oklahoma","201 E Broadway","Elk City","OK","","7209"
"28","Bank of Oklahoma","7001 NW 122nd St","Oklahoma City","OK","73162","7094"
"29","Farmers & Merchants Bank","1800 E Oklahoma","Guthrie","OK","73044","7098"
"30","Municipal Employees Credit Uni","","","","","29945"
"31","American Heritage Bank","","Sapulpa","OK","","22590"
"32","Washita State Bank","PO Box 390","Burns Flat","OK","","7156"
"33","Exchange National Bank","600 NW 5th St","Moore","OK","73170","15388"
"34","IBC Bank","PO Box 26020","Oklahoma City","OK","73126","21354"
"35","Bank of Oklahoma","422 S Dewey","Bartlesville","OK","","7204"
"36","First National Bank - Muskogee OK","Muskogee","Muskogee","OK","74403","7103"
"37","Spirit Bank","4815 S Harvard Ste 100","Tulsa","OK","","14752"
"38","First National Bank & Trust","1025 Penn Ave","Hartshorne","OK","","7269"
"39","First Bank & Trust Co.","923 W Main St","Duncan","OK","73533","7070"
"40","First Fidelity Bank","PO Box 32282","Oklahoma City","OK","","7233"
"41","First National Bank McAlester","PO Box 948","McAlester","OK","","7270"
"42","IBC Bank","PO Box 26020","Oklahoma City","OK","","27065"
"43","1st National Bank of Miami","27 Main","Miami","OK","","7158"
"44","First National Bank & Trust Co","2 N Main","Miami","OK","74354","7122"
"45","Bank of America","10343 E 71st St","Tulsa","OK","","7152"
"46","Idabel National Bank","1201 SE Washington","Idabel","OK","74745","5011"
"47","Union Bank","NW 49th & May Ave","Oklahoma City","OK","73116","7096"
"48","Arvest Bank","PO Box 999","Bartlesville","OK","","12983"
"49","Citizens Bank of Edmond","1 E 1st St","Edmond","OK","","7162"
"50","Stock Exchange Bank","1117 10th St","Woodward","OK","73801","7131"
"51","First National Bank & Trust Co","2 N Main","Miami","OK","74354","7137"
"52","First National Bank","110 E Broadway","Altus","OK","73521","7077"
"53","First United Bank","315 E Dewey","Sapulpa","OK","74066","7102"
"54","First United Bank","PO Box 1388","Ada","OK","74821-1388","7073"
"55","First Enterprise Bank","2115 SW 44th St","Oklahoma City","OK","73144","7134"
"56","BancFirst","PO Box 26788","Oklahoma City","OK","","7255"
"57","BancFirst","PO Box 1608","Shawnee","OK","","7257"
"59","Spirit Bank","","Tulsa","OK","","7207"
"58","Arvest Bank","31st & Mingo","Tulsa","OK","","7207"
"60","Local Oklahoma Bank","301 S Bryant Ste 100-A","Edmond","OK","","7193"
"62","Merrill Lynch, State St. Bank & Trust Co.","One Financial Center, 23rd Fl.","Boston","MA","02111","12435"
"61","First Fidelity Bank, NA","2000 Classen","Oklahoma City","OK","73106","12435"
"63","Arvest Bank","3900 N Lincoln Blvd","Oklahoma City","OK","","22309"
"64","Arvest Bank","4500 N Harrison","Shawnee","OK","74801","7081"
"65","BancFirst","PO Box 26788","Oklahoma City","OK","","22774"
"66","Bank of Okalhoma","1st Fl 50 Penn Pl","Oklahoma City","OK","","20896"
"67","Midfrist Bank","PO Box 76149","Oklahoma City","OK","","20842"
"68","First National Bank of Vinita","PO Box 407","Vinita","OK","","20672"
"69","ARVEST Bank","PO Box 55500","Oklahoma CIty","OK","","20677"
"70","First United Bank & Trust Co","PO Box 130","Durant","OK","","7424"
"71","BancFirst","","","","","28267"
"72","Bank of Oklahoma","PO Box 2300","Tulsa","OK","","7256"
"73","Bank of Oklahoma","201 Robert S Kerr Ave","Oklahoma City","OK","","7194"
"74","Bank of Nichols Hills","2644 NW 63rd St","Oklahoma City","OK","","20859"
"75","Landmark Bank","P.O. Box 1785","Ardmore","Ok","73401","47"
"76","Oklahoma Bank & Trust","600 Gary Blvd","Clinton","OK","","21091"
"77","Lakeside State Bank","12602 S Highway 169 Box 190","Oologah","OK","","26005"
"78","Bank One","PO Box 25848","Oklahoma City","OK","73125","6209"
"82","Arvest Bank","4548 E 51st St","Tulsa","OK","","22764"
"83","First National Bank","","Chickasha","OK","","31347"
"84","Stillwater National Bank","Sixth and Main","Stillwater","OK","74076","928"
"85","MidFirst Bank","5800 N Western","Oklahoma City","OK","","22063"
"86","Sulphur Community Bank","PO Box 61","Sulphur","OK","73086","7101"
"87","BancFirst","3200 E Memorial Rd","Edmond","OK","","7164"
"88","BancFirst","PO Box 26788","Oklahoma City","OK","","21715"
"89","REPUBLIC BANK AND TRUST","P.O. BOX 5369","NORMAN","OK","73070","45"
"91","Bank of Oklahoma","PO Box 24128","Oklahoma City","OK","","22210"
"92","Arvest Bank","4500 N Harrison","Shawnee","OK","","7199"
"93","Arvest Bank","PO Box 1327","Fayetteville","AR","","6930"
"95","First Capital Bank","PO Box 520","Guthrie","OK","73044","7111"
"94","BancFirst","PO Bos 160","Guthrie","OK","73044","7111"
"96","Arvest State Bank","502 S Main Mall","Tulsa","OK","74103","6449"
"97","First State Bank","1111 S Muskogee Ave","Tahlequah","OK","","7230"
"98","Pauls Valley National Bank","","","","","7241"
"99","First American Bank","PO Box 1560","Purcell","OK","73080-1560","7072"
"100","First State Bank","Muskogee","Tahlequah","OK","74464","21360"
"101","Municipal Employees Credit Uni","101 N Walker","Oklahoma City","OK","","21110"
"102","Bank of Oklahoma Brookside","","Tulsa","OK","","7259"
"103","First National Bank of Wewoka","PO Box 750","Wewoka","OK","74884","7076"
"104","Bank One","100 N Broadway","Oklahoma City","OK","","21305"
"106","First National Bank","PO Box","Stigler","OK","74462","7167"
"105","Farmers State Bank","PO Box","Quinton","OK","","7167"
"107","First Bank","701 S Mississippi","Atoka","OK","","24444"
"108","Fraternal Order of Police CU","10110 E 11th St","Tulsa","OK","","21289"
"109","Arvest Bank","PO Box 55500","Oklahoma City","OK","73155","20829"
"110","Arvest Bank, East Side Branch","Adams Blvd.","Bartlesville","OK","74006","10450"
"111","Bank One","300 S. Bryant","Edmond","OK","73034","144"
"112","Gold Bank","PO Box 27127","Tulsa","OK","","7155"
"113","Shamrock Bank","PO Box 580","Clayton","OK","","7183"
"114","Bank South","6130 E 81st St","Tulsa","OK","","10151"
"115","Exchange National Bank","PO Box 6309","Moore","OK","","7202"
"116","BOK","Box 24128","Oklahoma City","OK","","28646"
"117","Arvest Bank","PO Box 112","Stilwell","OK","74960","7129"
"119","Security State Bank","PO Box 749","Wewoka","OK","","7181"
"120","Central National Bank","324 W Broadway","Enid","OK","73701","7069"
"121","BancFirst","PO Box 26788","Oklahoma City","OK","","7235"
"122","First Fidelity Bank","PO Box 32282","Oklahoma City","OK","","29104"
"123","Farmers & Merchants Nat'l Bank","312 N Main","Fairview","OK","","7197"
"124","First Union/Wachovia","PO Box 40031","Roanoke","VA","","28924"
"2521","Bank Of America","750 15th St NW","Washington","DC","20005","37727"
"2522","Arvest Bank","PO Box 999","Bartlesville","OK","74005-0999","37731"
"2524","Citizens Security Bank","Not Given","Not Given","OK","00000","37767"
"2525","Pioneer Bank & Trust","PO Box 111","Ponca City","OK","74602","37782"
"2526","Bank Of Oklahoma","PO Box 2300","Tulsa","OK","74192","37786"
"2527","Bob Ward","PO Box 57","Guthrie","OK","73044","37790"
"2528","Bill Crozier","PO Box 222","Union City","OK","73090","37799"
"2529","CHASE Bank","5307  E 41st St","Tulsa","OK","74135","37847"
"2532","BOK","333 Test","Norman","OK","22222","37851"
"2531","BOK","333 Test","Norman","OK","11111","37850"
"2630","BancFirst","PO Box 26788","Oklahoma City","OK","73126-0788","40234"
"2631","Bank of America","","Austin","TX","","40338"
"1013","Bank One","12200 N Rockwell","Oklahoma City","OK","","11452"
"1014","First National Bank & Trust","PO Box 948","McAlester","OK","","11453"
"1015","Central National Bank","324 W Broadway","Enid","OK","","11455"
"1016","Citizens Bank & Trust Co","325 W Broadway","Muskogee","OK","","11456"
"1018","Citizens Security Bank","PO Box 130","Bixby","OK","74008","11752"
"1017","Arvest Valley Stant Bank","302 S Main","Broken Arrow","OK","","11752"
"1019","Armstrong Bank","","Warner","OK","","11772"
"893","BancFirst","6200 Waterford Blvd","Oklahoma City","OK","","13643"
"764","Local Oklahoma Bank","2200 S Douglas Blvd","Midwest City","OK","","8109"
"765","Community Bank","104 S Main","Bristow","OK","","8073"
"766","Armstrong Bank","PO Box 506","Stilwell","OK","","8074"
"767","Legacy Bank","103 E Main","Hinton","OK","73047","9808"
"768","Spiro State Bank","Talihina Branch","Talihinia","OK","","8076"
"769","EDS Federal Credit Union","13600 EDS Drive","Herndon","VA","","22028"
"770","Arvest Bank","3615 W Main","Norman","OK","","17860"
"771","Central National Bank","324 W Broadway","Enid","OK","","22313"
"772","BancFirst","PO Box 26788","Oklahoma City","OK","","21765"
"773","F & M Bank & Trust Co","1330 S Harvard","Tulsa","OK","","11152"
"774","Arvest Bank","901 N Hwy 59","Westville","OK","","11153"
"775","BancFirst","PO Box 190","Marietta","OK","","11154"
"776","Stillwater Nat'l Bank","6300 Waterford Blvd","Oklahoma City","OK","","8328"
"777","Stillwater Nat'l Bank","6300 Waterford Blvd","Oklahoma City","OK","","8329"
"778","Bank of America","21st L St","Washington","DC","","22076"
"779","Pioneer Bank & Trust","14th & Prospect","Ponca City","OK","74604","21772"
"780","Central National Bank of Alva","P.O. Box 68","Woodward","OK","73802","8829"
"781","Grand Lake Bank","4200 E Skelly Dr","Tulsa","OK","","9230"
"783","Citizens Bank of Ada","123 W 12th St","Ada","OK","","29448"
"784","BancFirst Jenks","200 E Main St","Jenks","OK","","12979"
"785","Citizens Bank of Edmond","1 E 1","Edmond","OK","","9233"
"786","Bank of Oklahoma","PO Box 24128","Oklahoma City","OK","","9234"
"787","First National Bank & Trust Co","1101 Memorial Dr","Marietta","OK","","9235"
"790","Bank of Oklahoma","201 Robert S. Kerr Ave","Oklahoma City","OK","","29347"
"792","First Enterprise Bank","122nd & May","Oklahoma City","OK","","9748"
"793","Secuirty Bank","10727 E 51st St","Tulsa","OK","","25004"
"794","Peoples National Bank","PO Box 324","Checotah","OK","","10620"
"795","First American Bank","570 24th Ave N. W.","Norman","OK","73070","10048"
"796","John Wayne","2003 W. Reno","OKc","OK","","9968"
