ETHICS_NUM,REP_NUM,COMNAME,EMAIL,STREET,CITY,STATE,ZIP,PHONE,EXT,AFFILIATION_ID,STMNT_OF_INTENT,PURPOSE,
"209012","57067","Legion Pac","none@none.com","PO Box 60332","Oklahoma City","OK","73146","8665210900","","","y","Support pro-business candidates for state elective office"
"206057","57079","Devon Energy Corporation Oklahoma Political Action Committee","welch@ctpok.net","PO Box 12179","Oklahoma City","OK","73157","4052862686","25","","y","This committee is organized and shall be operated for the primary purpose of supporting candidates for state or local office in the State of OK"
"507007","57120","American Council Of Life Insurers Pac","pac@acli.com","101 Constitution Ave, Nw, Ste 700","Washintgon","DC","20001","2026242000","","","y","To support federal and state candidates for office"
"497337","57122","Tulsa County Democratic Party","tulsademocrats@hotmail.com","3930 E 31st St","Tulsa","OK","74135","9187422457","","","y","To support Democratic agendas and candidates. "
"208038","57254","GOPAC Oklahoma 2008","tbeall@gopac.org","1101 16th St NW #400","Washington","DC","20036","2024645170","","","y","Support Republican state & local candidates"
"597345","56332","UST Inc. Executives, Administrators and Managers PAC","usteam@skadden.com","6 High Ridge Park Bldg A","Stamford","CT","06905","2023717749","","","y","Support candidates and committees dedicated to same principles as UST Inc"
"497277","56401","Pottawatomie County Democratic Central Committee","g.goodine@sbcglobal.net","PO Box 3033","Shawnee","OK","74801","4052145095","","145","y","Provide forum & assistance to Democratic candidates."
"209009","56566","Bixby Fire Pac","none@none.com","PO Box 661","Bixby","OK","74008","9185570225","","","y","Support or oppose candidates and ballot measures"
"497117","56930","Grady County Democratic Central Committee","none@none.com","689 County Rd 1365","Chickasha","OK","73018","4052222338","","","n","Political Party Committee"
"505010","56940","J.B. Moss Vote Fund fka Off & Prof  Employ Int Union - Voice of Electorate","opeiu@opeiudc.org","1660 L St NW Ste 801","Washington","DC","20036","2023934464","","252","y","Support federal and state/local candidates."
"597207","56944","Democratic Party of Oklahoma","ivanholmes@okdemocrats.org","4100 N Lincoln Blvd","Oklahoma City","OK","73105","4054273366","","","y","Support election of Democratic candidates."
"210047","66818","OCP -- PAC","ocpinc@sbcglobal.net","P O Box 720116","Oklahoma City","OK","73172","4055708647","","","y","Not given"
"503018","67095","KAMO Electric Cooperative, Inc. Political Action Committee (KAMOPAC)","djbullard@kamopower.com","PO Box 577","Vinita","OK","74301","9182561888","","11","y","Support federal & state candidates for public office."
"502042","67493","Enterprise Holdings, Inc. Political Action Committee","pac@ehi.com","600 Corporate Park Dr","St Louis","MO","63105","3145125000","","194","y","Financial support to candidates for elective office."
"206055","70405","Oklahoma Physical Therapy Pac","ajohnson@ptcentral.org","9503 Peachtree Lane","Midwest City","OK","73130","4057605865","","","y","To support State and local candidates."
"597213","72178","OKLAHOMA FEDERATION OF REPUBLICAN WOMEN-CANDIDATE ACCOUNT","ofrwtrz@gmail.com","9728 Smoking Oak","Edmond","OK","73025-1471","4052160558","","","y","Promote Republican Candidates."
"204065","72251","Creek County Republican Women","asmccullough1136@att.net","4001 Colonial Dr","Sapulpa","OK","74066-8973","9182243101","","","y","PAC/Political Education"
"206061","72828","Oklahoma Nursing Homes, Inc. Pac","cwelch@ctpok.net","Po Box 12476","Oklahoma City","OK","73157","4052862686","","","y","This committee is organized and shall be operated for the primary purpose of supporting candidates for state or local office in the State of OK."
"209013","72829","SWLDC Pac","jeremy@swldc.org","PO Box 60648","Oklahoma City","OK","73146","4058336462","","","y","Support candidates for office"
"209005","72847","South OKC Women's Democratic Club","none@none.com","8907 Oak Valley Dr","Midwest City","OK","73110","4057375944","","","y","To help candidates get elected."
"212020","76657","Oklahoma Funeral Home Owners","todd@mallory.org","123 S. Wheeler Street","Sallisaw","OK","74955","9187754446","","","y","To Promote Funeral Service in Oklahoma"
"208003","78523","AGC-OK-PAC","paula.thomas@agcok.com","605 N.W. 13th St., Suite A","Oklahoma City","OK","73103-2213","4055284605","","","y","Political Action"
"502010","78537","AIR PRODUCTS AND CHEMICALS INC POLITICAL ALLIANCE","appac@airproducts.com","PO BOX 441","TREXLERTOWN","PA","18087","6104816102","","81","n","advance the nomination or election of candidates for federal, state, and local office"
"497176","78546","NOBLE COUNTY REPUBLICAN PARTY","okkorn@gmail.com","1406 Fairway Drive","Perry","OK","73077","5805728304","","","y","Support Republican party in state and county."
"597011","78554","Apache Corporation PAC","alcox@comerica.com","2000 Post Oak Blvd # 100","Houston","TX","77056-4400","2483717271","","","y","Support candidates for public offices"
"408003","78562","Cleveland County Republican Women's Club","pat@ticokc.com","1626 Greenbriar Drive","Norman","OK","73072","4053290380","","","y","Political education & support Republican candidates"
"597138","78569","Koch Industries Inc Political Action Committee","kochpac@kochind.com","600 14th Street, NW ; Suite 800","Washington","DC","20005","2027371977","","205","y","General purpose multi-candidate PAC"
"205018","78576","AFT Oklahoma Solidarity Fund","cliffogle@aol.com","5601 NW 72nd  Ste #300","Warr Acres","OK","73132","4057209947","","250","y","Support  Public Education Employees Issues"
"209001","78631","Delaware County Republican Women's Club","enickelson@groveemail.com","59300 East 293 Road","Grove","OK","74344","9187866342","","","y","To promote & elect Republican candidates"
"512006","78636","Phillips 66 PAC","belinda.e.sandoval@p66.com","670 Adams Bldg, 411 S Keeler Ave","Bartlesville","OK","74003","9189775022","","","y","Political contributions"
"298394","78648","OAYS Children's PAC","vcraig@coxinet.net","201 NE 50th St","Oklahoma City","OK","73105","4055284120","","62","y","Support children's issues."
"497267","78657","Payne Cty Republican Party","keith@besdamncpa.com","P. O. Box 363","Stillwater","OK","74076","4056249500","","","y","Election of conservative Republicans to office."
"298410","78661","Sierra Club Political Committee","hwinc@cox.net","426 Poplar Ave","Yukon","OK","73099-2659","4053263600","","154","y","Election of environmental candidates"
"406004","78663","Canadian County Democrats","hwinc@cox.net","426 Poplar Ave","Yukon","OK","73099","4053263600","","","y","To elect Democratic Party candidates"
"501007","78702","JPMORGAN CHASE & CO. PAC","erica.d.pope@jpmchase.com","10 S Dearborn, IL1-0520","Chicago","IL","60603","3127325852","","181","y","To support federal, state & local candidates and committees."
"497041","78718","Cherokee County Democratic Central Committee","brwnbett@aol.com","PO Box 273","Tahlequah","OK","74465","9187184290","","","y","Seeking funds to assist Democratic candidates"
"511001","78725","Aetna Inc Political Action Committee","abelk@aetna.com","20 F Street Nw Ste 350","Washington","DC","20001","2024197041","","","y","To contribute to state campaign committees"
"497135","78731","Kay County Democratic Party ","rex.ackerson@yahoo.com","103 N Cherry","Tonkawa","OK","74653","5806282465","","","n","County Party"
"201035","78742","CenterPoint Energy PAC","annette.edmonds@centerpointenergy.com","PO BOX 4567","HOUSTON","TX","77210-4567","7132073994","","40","y","Supporting candidates for good government"
"297221","78779","Okla Malt-PAC","janloftis@coxinet.net","6301 Waterford Blvd., Ste. 105","Oklahoma City","OK","73118","4058432337","","65","y","Support candidates for elected office in the state senate and house."
"297221","78780","Okla Malt-PAC","janloftis@coxinet.net","6301 Waterford Blvd., Ste. 105","Oklahoma City","OK","73118","4058432337","","65","y","Support candidates for elected office in the state senate and house."
"297210","78803","Oklahoma Education Association Fund for Children and Public Education","middelact@sbcglobal.net","PO Box 18485 - 323 East Madison","Oklahoma City","OK","73105","4055287785","","","y","Elect pro-education candidates."
"204067","78829","Oklahoma Speaker's Ball, Inc.","linda4osb@sbcglobal.net","PO Box 720308","Oklahoma City","OK","73172","4052509351","","","y","Special committee for speaker's ball."
"597326","78849","Teamsters Local 523 DRIVE Political Fund","tmst523DRIVE@sbcglobal.net","PO Box 1836","Tulsa","OK","74101","9185873358","","161","y","Special Interest Associated with labor organizations"
"597304","78848","Service Corporation International PAC (SCI/PAC)","deanna.goff@sci-us.com","1929 Allen Parkway","Houston","TX","77019","7135259062","","153","n","To encourage participation in election process."
"812014","78852","Oklahoma Beverage Employees Political Action Committee","stephaniemilligan@ymail.com","P.o. Box 75347","Oklahoma City","OK","73147","4059478050","132","","y","Candidate Support"
"210014","78862","Sand Springs Fire Pac","dugan.ridenour@yahoo.com","P O Box 325","Sand Springs","OK","74063","9182774424","","","y","support of state and local candiates"
"205002","78875","Little Dixie PAC","jessdavis3357@sbcglobal.net","3357 Hardy Springs Rd","McAlester","OK","74501","9184238339","","","y","Support conservative policies and candidates."
"510014","65954","Engineers Pol Ed Comm (EPEC)/Intl Union Of Operating Engineers","jloughry@iuoe.org","1125 17th Street Nw","Washington","DC","20036","2024299100","","","y","not given"
"497160","67097","McCurtain County Democratic Committee","donshawoffice@sbcglobal.net","PO Box 957","Idabel","OK","74745","5802867579","","107","n","Get our Democratic vote in McCurtain Co"
"210039","67341","SW OK Repub Women Fund Account","jimmieewi@swoi.net","2613 Cherokee Strip","Altus","OK","73521","5804826164","","","y","Contirbute to candidates & educators in SW OK"
"210004","71962","Seaboard Foods Political Action Committee","info@seaboardfoods.com","9000 W 67th St, Ste 200","Shawnee Mission","KS","66202","9132612600","","","y","Political contributions"
"509007","72809","Alliance Coal Pac","pac@arlp.com","1717 S Boulder Ave, Ste 400","Tulsa","OK","74137","9182957620","","","y","Non-candidate committee"
"409001","72923","Logan County Democrat Party","cherylbollar9@hotmail.com","PO Box 416","Guthrie","OK","73044","4052936225","","","y","Electing Democrats."
"500011","76356","Citigroup Inc. Political Action Committee - Federal/State","pac@citi.com","1101 Penn Ave NW Ste 1000","Washington","DC","20004","2028796805","","95","y","Support candidates/committees that support same principles as Citigroup."
"812006","76444","Faith Family Freedom Fund","information@faithfamilyfreedomfund.org","801 G Street NW","Washington","DC","20001","2023932100","","","y","Support Candidates Solely Independent Expenditures"
"497136","76673","Kay County Republican Party","dsfrantz@sbcglobal.net","2400 Mockingbird Lane","Ponca City","OK","74604-3017","5807652865","","55","y","Support candidates for office."
"200031","66891","Oklahoma City Retired Firefighters Association PAC","cbrex@cox.net","3116 SW 125th St","Oklahoma City","OK","73170","4056922361","","131","y","Further the endeavors of the retired firefighters."
"205015","66899","AWOT - PAC","jim.quinten@austintx.net","8000 Centre Park Dr Ste 150","Austin","TX","78754","5123390044","","249","y","Promote Auto Parts & Service Industry."
"597046","66910","Chevron Employee PAC","LWylie@chevron.com","PO Box 6016","San Ramon","CA","94583-0716","9258421743","","","y","Candidate contributions"
"497041","66911","Cherokee County Democratic Central Committee","njstopp.gwy@gmail.com","1000 Legion Dr","Tahlequah","OK","74464","9184568780","","","y","Seeking funds to assist Democratic candidates"
"297122","66950","Heartland Community Bankers Assn - PAC (HCBA-PAC OK)","dsayler@hcbankers.com","700 S Kansas Ave Ste 512","Topeka","KS","66603","7852328215","","111","y","Support of state legislative & statewide officer candidates."
"297240","66952","Okla State AFL-CIO Political Action Fund","okaflcio@okaflcio.org","501 NE 27th St","Oklahoma City","OK","73105-4213","4055282409","","70","y","Special Interest - Labor"
"298404","66958","Okla Quarter Horse Racing PAC","oqhra@aol.com","PO Box 2907","Edmond","OK","73083","4052160440","","140","y","Support candidates."
"207020","66964","3rd Congressional District -- Republican","none@none.com","PO Box 1886","Edmond","OK","73083","4052602556","","","y","Political party activities in the 3rd Cong. Dist."
"206009","67002","Emergency Physician's For Good Government","timothy_hill_facep@yahoo.com","2200 NE 96th St","Oklahoma City","OK","73131","4054780583","","","y","Support legislation and candidates"
"209025","67060","Southern Oklahoma Tourism Coalition Pac","welch@ctpok.net","P.O. Box 12006","Oklahoma City","OK","73157-2006","4052862686","","","y","To support state and local candidates"
"297044","67089","Cherokee Cty Repub Women","daltonfarrington@gmail.com","510 Covington Pl","Tahlequah","OK","74464","9184562277","","19","y","To elect Republicans to office"
"401005","67080","Seminole County Central Democratic Committee","klzcpa@sbcglobal.net","12752 NS 3550","Seminole","OK","74868","4053821277","","","y","To support Democratic candidates for office."
"497104","67092","Fourth Congr Dist Demo Party of Oklahoma","none@none.com","PO Box 722100","Norman","OK","73070-8591","4053640660","","","y","Elect Democrats"
"497135","67096","Kay County Democratic Party ","dawtrey1@sbcglobal.net","1424 Reveille Dr","Ponca City","OK","74604","5807622660","","","y","County party"
"597202","67107","Okla Community Action PAC","knichols7@windstream.net","308 SW 2nd St ","Lindsay","OK","73052","4057561100","","","y","Non-candidate committee"
"297228","67110","Oklahoma Osteopathic Political Action Committee","mona@okosteo.org","4848 N Lincoln Blvd","Oklahoma City","OK","73105-3335","4055284848","","67","y","Advance the interests of Osteopathic Medicine."
"297187","67140","OKC-AFT Local 2309 Committee on Political Education","comments@okcaft.org","2915 N. Classen Blvd. STE #420","Oklahoma City","OK","73106","4055280801","","","y","Encourage educators to take a more active part in gov affairs pertaining to the public"
"597299","67148","Seaboard Corporation PAC","glen_mills@seaboardcorp.com","9000 W 67th St","Shawnee Mission","KS","66202","9136775200","","","n","Support corporate interests."
"206057","67149","Devon Energy Corporation Oklahoma Political Action Committee","merrill.williamson@dvn.com","20 N Broadway","Oklahoma City","OK","73102","4052282455","","","y","This committee is organized and shall be operated for the primary purpose of supporting candidates for state or local office in the State of OK"
"407013","67163","Oklahoma Democratic Party Veterans Committee","odpvc@yahoo.com","4100 N Lincoln","Oklahoma City","OK","73105","4054273366","","","y","Veterans Advocacy"
"406004","67172","Canadian County Democrats","hwinc@cox.net","426 Poplar Ave ","Yukon ","OK","73099","4053263600","","","y","To elect Democratic Party candidates"
"204033","67175","Central Oklahoma Doctors Committed to Tort Reform","donmurray@cox.net","PO Box 3342","Oklahoma City","OK","73101","4057021300","","","y","Fundraising for Oklahoma State House and Senate candidates."
"204036","67187","Southern Oklahoma Doctors Committed to Tort Reform","donmurray@cox.net","PO Box 3341","Oklahoma City","OK","73101","4057021300","","","y","Fundraising for Oklahoma State House and Senate candidates."
"497266","67196","Payne County Democratic Party","angela.spotts@provalue.net","2805 S Macy Lynn","Stillwater","OK","74075","4057079653","","","y","Democratic Party Building"
"206018","67199","Jacobs  Metro Area PAC Of Jacobs Engineering Group Inc.","dan.shelhamer@jacobs.com","PO Box 7084","Pasadena","CA","91109","6265783500","","","y","Support candidates"
"497205","67200","OKLA COUNTY DEMO PARTY","mleon82@msn.com","P. O. Box 54435","Oklahoma City","OK","73154-4435","4054273366","","","y","Support & Elect Democrats"
"297212","67519","Oklahoma Federation Of Democratic Women","treasurer@ofdw.org","4200 NW 146th ST","Oklahoma City","OK","73134","4057524735","","","y","Promote Democrat Party and Democratic Candidates."
"205018","67241","AFT Oklahoma Solidarity Fund","cliffogle@aol.com","5601 NW 72nd  Ste #300","Oklahoma City","OK","73132","4057209947","","250","y","Support  Public Education Employees Issues"
"597332","67262","United Transportation Union PAC","legis@utu.org","24950 Country Club Blvd, Ste 340","North Olmsted","OH","44070","2162289400","","3","y","Political action committee"
"210007","67258","Muskogee Fire Fighters For Public Safety","none@none.com","P O Box 2562","Muskogee","OK","74402","9188696839","","","y","To enhance Muskogee firefighters ability to be politically active"
"206060","67265","Associated Anesthesiologists Political Action Committee","bently@olp.net","6839 S Canton Ave","Tulsa","OK","74136","9184940612","","","y","Support candidates who support health related issues."
"407005","67266","After Five Republican Women's Group","none@none.com","PO Box 687","Jenks","OK","74037","9184495800","","","n","PAC/Political Education"
"298423","67310","Okla State Building And Construction Trades PAC","jimmy@awlocal94.com","5315 S Shartel","Oklahoma City","OK","73109","4056505663","","71","y","Supporting candidates for open government."
"297237","67320","Okla Society of CPAs PAC","dhill@oscpa.com","1900 NW Expressway St Ste 910","Oklahoma City","OK","73118","4058413800","","10","y","Special Interests of CPAs"
"208043","67331","Altus Firefighters Fire Pac","tmeacham@sbcglobal.net","PO Box 5","Altus","OK","73521","4052066919","","","y","Political Contributions"
"299417","67340","OMCA PAC","rmoore7858@aol.com","PO Box 891797","Oklahoma City","OK","73189","4052362248","","136","y","Accept contributions, make expenditures."
"203031","67346","FOP 123 PAC","fop123okc@aol.com","1624 S Agnew","Oklahoma City","OK","73108","4052364631","","6","y","Support and oppose candidates."
"597169","67377","NRA Political Victory Fund","rsmith@nrahq.org","11250 Waples Mill Rd","Fairfax","VA","22030","7032671152","","59","y","Support candidates."
"209020","67380","BUSINESS AND ENERGY FOR OKLAHOMA PAC","none@none.com","4200 E Skelly Dr, Ste 560","Tulsa","OK","74135","9184928800","","","y","Further provide business tax incentives for small business in Oklahoma"
"597094","67386","Express Services Inc PAC","shirlene.reames@expresspros.com","8516 NW Expressway","Oklahoma City","OK","73162","4058405000","4271","","n","Contribute to candidates for public office."
"202034","67404","Oklahoma City Business Council","amy.albro@sbcglobal.net","PO Box 2441","Oklahoma City","OK","73101","4057516653","","130","y","To raise funds for candidates for Oklahoma legislature."
"297199","67405","OCFCE / COPE AFT 4574","nonegiven@none.com","2915 N Classen Blvd Ste 220","Oklahoma City","OK","73106","4055282381","","117","n","Education & labor issues"
"405002","67418","Osage County Republican Party","kseanroberts@gmail.com","324 E 2nd","Hominy","OK","74035","9188854911","","","y","Support Republican Party"
"597154","67420","Marathon Oil Company Employees PAC","alcox@comerica.com","PO Box 75000","Detroit","MI","48275-2250","2483717271","","","y","Political Action"
"297282","67424","Progress for Oklahomans","pace5857@sbcglobal.net","1202 W Ponca","Ponca City","OK","74601","5807621112","","146","y","Support or oppose candiates and or state questions."
"497166","67432","Muskogee County Republicans","jflaska@msn.com","301 Cherry Grove Rd.","Fort Gibson","OK","74434","9185218393","","","y","To promote Republican Party and Candidates"
"206028","67472","GOP Senate Committee","bbush12@att.net","3612 NE 140th Terrace Court","Edmond","OK","73013","4054713869","","","y","Raise political contributions"
"202021","67508","Central Oklahoma Business Alliance","amy.albro@sbcglobal.net","PO Box 2313","Oklahoma City","OK","73102","4057516653","","91","y","To raise funds for Oklahoma legislature."
"205019","67510","Local 344 Voluntary PAC Fund","cheryl@pp344.com","4335 SW 44th St","Oklahoma City","OK","73119","4056824571","","251","y","Support favorable candidates."
"208027","67527","Chisholm Trail Republican Women","ddj_cpa@yahoo.com","P.O. Box 308","Alex","OK","73002","4055902641","","","y","to work for & elect conservatives"
"506013","67530","Drive Political Fund, Chapter 886","rcobb@teamsterslocal886.com","3528 W Reno","Oklahoma City","OK","73107","4059472333","","","y","Voter registration/Political Action"
"210046","66795","Chickasha Fire Dept Political Action Committee","rickybrns@aol.com","P O Box 629","Chickasha","OK","73023","4054885577","","","y","To support political candidates"
"509004","67088","Okla Assn of Career & Tech Education PAC [Okacte PAC]","cadees@okacte.org","4545 N Lincoln Blvd Suite 159","Oklahoma City","OK","73105","4055258906","","","y","To promote and support state candidates"
"201035","67279","CenterPoint Energy PAC","annette.edmonds@centerpointenergy.com","PO BOX 4567","HOUSTON","TX","77210-4567","7132073994","","40","y","Supporting candidates for good government"
"297242","71777","We Mean Business PAC (OSCCI - PAC)","lsparks@okstatechamber.com","330 NE 10th St","Oklahoma City","OK","73104","4052353669","","72","y","Support candidates who support the private enterprise system"
"505006","78878","3M Company Political Action Committee - 3M PAC","dpsartori@mmm.com","3M Center Bldg 224-6S-03","St Paul","MN","55144-1000","6517333464","","","n","To solicit voluntary personal contributions that are in turn disbursed to candidates for federal and state office."
"506028","78879","Advance America Cash Advance Centers Inc Political Action Committee","bcole@advanceamerica.net","135 North Church Street","Spartanburg","SC","29306","8643425653","","","y","to support state candidates and committees"
"598405","78895","Ironworkers Political Action League","tpolucha@iwintl.org","1750 New York Ave NW","Washington","DC","20006","2023834881","","54","y","Promote the interest of working people."
"497160","78897","McCurtain County Democratic Committee","donshawoffice@sbcglobal.net","PO Box 957","Idabel","OK","74745-0957","5802867579","","107","y","Elect local democrats to office"
"508011","78899","Travelers Companies, Inc Pac (tpac), The","jmangino@travelers.com","One Tower Square","Hartford","CT","06183","8602770406","","","n","Support candidates, issues and political parties dedicated to the same principles to which the PAC is committed."
"297334","78900","Trinity Industries Employee PAC (TRN) Inc","mike.mason@trin.net","2525 Stemmons Freeway","Dallas","TX","75207","2145898145","","165","y","Support political candidates with platforms or voting records supporting manufacturing, tax, environmental or other related issues."
"510005","78903","International Paper Political Action Committee (IP-PAC)","ip.pac@ipaper.com","1101 Pennsylvania Avenue NW Ste 200","Washington","DC","20004","2026281321","","","y","Make contributions to OK candidates & committees"
"212010","78910","Norman Business PAC","none@none.com","P O Box 720397","Norman","OK","73070","4055739909","","","y","Support pro-business candidates & issues"
"497272","78921","Pittsburg County Republican Women","lee.paddock@sbcglobal.net","1536 Redbud Lane","McAlester","OK","74501","9184232442","","","n","Promote republican ideals, community service"
"503002","78948","Roche, Inc. Good Government Committee","none@none.com","340 Kingsland St","Nutley","NJ","07110-1199","0000000000","","23","y","General purpose multi-candiate PAC."
"597124","78949","Sanofi-Aventis US Inc Employees' PAC","scott.carpenter1@sanofi.com","55 Corporate Drive","Bridgewater","NJ","08807","9089816332","","85","n","Supports candidates/committees that share belief in same principles as sponsor"
"506019","78985","MEDCO HEALTH SOLUTIONS, INC. AND EXPRESS SCRIPTS, INC. POLITICAL ACTION COMMITTEE","dlim@nmgovlaw.com","2350 Kerner Blvd Ste 250","San Rafael","CA","94901","4153896800","","","y","To support state and local candidates"
"207020","79005","3rd Congressional District -- Republican","none@none.com","PO Box 1886","Edmond","OK","73083","4052602556","","","y","Political party activities in the 3rd Cong. Dist."
"407011","79028","Garfield County Democratic Central Committee","denafelton@hotmail.com","201 N Main","Waukomis","OK","73773","5807581346","","","y","Coordinate Democratic Party Activities."
"203058","79035","IMPAC PAC Of Oklahoma","pgaines@coxinet.net","121 NE 52nd St Ste 240","Oklahoma City","OK","73105","4056054174","","","y","PAC"
"408005","79036","Garfield  County Democratic Women's Club","denafelton@hotmail.com","201 N Main","Waukomis","OK","73773","5805484840","","","y","Support Party, Elect Democrats & Social"
"210043","79038","Bold Pac","kelleydmcguire@gmail.com","15100 Grand Parke Dr","Edmond","OK","73013","4053591314","","","y","Support candidates for elective office"
"508009","79046","Geo Group, Inc Political Action Committee, The","slming@comerica.com","621 NW 53rd St, One Park Place Ste 700","Boca Raton","FL","33487","2483717268","","","y","Political contributions"
"204068","79056","Oklahomans For A Healthy Future","kasie.nichols@sbcglobal.net","1402 Cambridge Dr.","Shawnee","OK","74804","4052755508","","","n","To support political candidates."
"211003","79060","ITC Holdings Corp. PAC - State","rmoore@dykema.com","201 Townsend Street, Suite 900","Lansing","MI","48933","5173749121","","","y","Support candidates for better government."
"508003","79062","Amer Farmers & Ranchers/Okla St Union Of The Farmers Ed & Coop Union Of Amer, Inc. PAC (AFR/OFU PAC)","bgreen@afrmic.com","PO BOX  24000","Oklahoma City","OK","73124","4052185545","","","y","Support agriculture & insurance issues"
"206082","79071","Suddenlink Oklahoma Pac","pete.abel@suddenlink.com","12444 Powerscourt Dr Ste 420","St Louis","MO","63131","3143159400","","","y","To support candidates whose public policy positions are consistent with the business goals of Suddenlink Communications"
"510013","79075","ProCure Treatment Centers Inc Pac","procurepac@gmail.com","192 Lexington Ave 4th Flr","New York","NY","10016","2125840942","","","y","To support Fed, State and local candidates and committees"
"207018","79083","Gay And Lesbian Victory Fund - Oklahoma","government.reporting@victoryfund.org","1133 15th St, Nw #350","Washington","DC","20009","2028427311","","","y","elect qualified openly gay and lesbian candidates to office"
"812011","79091","Majority Fund","joshkivett@gmail.com","1815 Dorchester Pl","Oklahoma City","OK","73120","4053611130","","","y","Independent Expenditures Only"
"207011","79115","SpiritBank PAC","ksegner@spiritbank.com","1800 S Baltimore","Tulsa","OK","74119","9182957222","","","y","To support candidates for state or local office in the State of Oklahoma."
"297314","79117","SURE - Speak Up for Rural Electrification","wlangford@cottonelectric.com","PO Box 206","Temple","OK","73568","5808753351","","159","y","Members, friends and supporters for Rural Electrification"
"511003","79118","Fire Fighters Interested In Registration And Education Pac - Federal Account","firepac@iaff.org","1750 New York Ave","Washington","DC","20006","2027378484","","","y","To support non-fedal candidates that have been endorsed by the IAFF"
"812009","79129","Oklahoma Family Focus","cwelch@ctpok.net","P.O. Box 57525","Oklahoma City","OK","73157","4052862686","","","y","To advocate the election or defeat of Oklahoma candidates for office through independent expenditures."
"297195","79132","Oklahoma Wholesale Marketers PAC","ruble@cox.net","PO Box 722220","Norman","OK","73070","4053607667","","144","y","Multi purpose."
"497076","79134","Delaware County Republican Fund","dalke@groveemail.com","59403 E 293 Road","Grove","OK","74344","9183146652","","","y","Support candidates at state and local levels."
"597053","79137","General Motors Company PAC  (GM PAC)","mary.e.williams@gm.com","25 Massachusetts Avenue, NW Suite 400","Washington","DC","20001","2027755086","","104","y","support candidates at all levels."
"500011","79139","Citigroup Inc. Political Action Committee - Federal/State","pac@citi.com","1101 Penn Ave NW Ste 1000","Washington","DC","20004","2028796805","","95","y","Support candidates/committees that support same principles as Citigroup."
"503004","79140","Monsanto Company Citizenship Fund aka Monsanto Citizenship Fund","katharine.emerson@Monsanto.com","800 N Lindbergh Blvd","St Louis","MO","63167","2023832860","","27","y","General purpose multi-candiate committee"
"405002","79147","Osage County Republican Party","workroomdiva@yahoo.com","PO BOX 387","Skiatook","OK","74070","9182605762","","","y","Support Republican Party"
"299392","79151","CCOSA - PAC (Cooperative Council Okla School Admin)","crawford@ccosa.org","2901 N Lincoln Blvd","Oklahoma City","OK","73105","4055241191","","","y","Support for public schools and school administrators in Leg."
"297283","79155","Promoters of Private Enterprise","sblain@naico.com","1010 Manvel Ave","Chandler","OK","74834","4052584675","","","y","Promoting private awareness of the benefits of freely developed enterprise"
"205019","79163","Local 344 Voluntary PAC Fund","cheryl@pp344.com","4335 SW 44th St","Oklahoma City","OK","73119","4056824571","","251","y","Support State Political. races (Governor/State Sen/Reps etc);combat enactment of anti-labor legis in Okla including but not limited to legis, referendum or othrwise &promote/advance the Labor Movement"
"205024","79173","Renew Oklahoma PAC","jewelw1@cox.net","P O Box 2082","Oklahoma City","OK","73101","4055210900","","253","y","Political Action Committee"
"507008","66716","Altria Group Inc Pac (Altriapac)","altriapac@altria.com","101 Constitution Ave NW Ste 400W","Washington","DC","20001","2023541500","","","y","General purpose multi-candidate PAC"
"507003","66807","The PBSJ Corporation Political Action Committee","slruhl@comerica.com","4030 W Boy Scout Blvd Ste 700","Tampa","FL","33607","2483717269","","","y","Federal PAC"
"597053","66851","General Motors Company PAC  (GM PAC)","scott.h.young@gm.com","25 Massachusetts Avenue, NW Suite 400","Washington","DC","20001","2027755086","","104","y","support candidates at all levels."
"297221","66852","Okla Malt-PAC","janloftis@coxinet.net","6301 N. Western. - Suite 120","Oklahoma City","OK","73118","4058432337","","65","y","Support candidates for elected office in the state senate and house."
"297003","66853","Architect's Political Action Committee (ARCPAC)","janloftis@coxinet.net","6301 N. Western, Suite 120","Oklahoma City","OK","73118","4058108809","","200","y","Political Contributions"
"297086","67117","Democrats of the Oklahoma State Senate","welch@ctpok.net","PO Box 18552","Oklahoma City","OK","73154","4054246889","","99","y","Support Democratic Candidates for the State Senate."
"497069","71648","Creek County Republican Party","martin1974@sbcglobal.net","P O Box 2427","Sapulpa","OK","74067","9182242577","","","y","Political party activities in Creek County."
"812011","76717","Majority Fund","joshkivett@gmail.com","1815 Dorchester Pl","Oklahoma City","OK","73120","4053611130","","","y","Independent Expenditures Only"
"207024","76721","Agriculture Cooperative Pac (AGCO PAC)","kinseymoney@okagcoop.org","PO Box 13548","Oklahoma City","OK","73113-3548","9185204532","","","y","Support candidates that support agriculture & coops."
"212021","76728","Daiichi Sankyo, Inc. Employee Political Action Committee","outsourcing@aristotle.com","Two Hilton Court","Parsippany","NJ","07054","9739442621","","","y","Global Pharma Innovator"
"512010","76832","Term Limits America Pac","tessiewilson@cox.net","10424 Woodbury Woods Court","Fairfax","VA","22032","7032508764","","","y","Support candidates that support term limits"
"512012","76951","Health Management Associates, Inc. Federal Pac, Llc","adawson@kraftcpas.com","5811 Pelican Bay Boulevard, Suite 500","Naples","FL","34108","2395983131","","","y","to engage in all lawful activities allowed a political action committee by the laws of Oklahoma"
"497330","76989","Congressional District 3 Democratic Party","lindal@pldi.net","PO Box 159","Freedom","OK","73842","5807320625","","188","y","Support Democrats running for office."
