REP_NUM,AFFILIATION_ID,NAME,STREET,CITY,STATE,ZIP,
"55759","490","Warren Palmer","517 NW 22nd Street","Oklahoma City","OK","73103"
"55780","188","None Given","None","None","OK","73000"
"55782","255","Oklahoma Democratic Party ","4100 N. Lincoln Blvd.","Oklahoma City","OK","73105"
"55784","605","Rural Progress PAC","PO Box 2082","Oklahoma City","OK","73101"
"55798","133","Credit Union Association Of Oklahoma","631 E. Hill Street","Oklahoma City","OK","73105"
"55809","41","High Technology is the primary inter","","","",""
"55811","207","CARE, Inc.","200 NE  28th St 2nd Fl","Oklahoma City","OK","73105"
"55812","199","Thoroughbred Racing Assn Of Okla","One Remington Place","Oklahoma City","OK","73111-7101"
"55814","446","Oklahoma Nursing Homes, Inc.","PO Box 400","Sallisaw","OK","74955"
"55815","410","To Update ","Oklahomas","Liquor Laws","OK","N/A"
"55816","24","Security Finance Corporation Of Spartanburg And Affiliates","PO Box 811","Spartanburg","SC","29304"
"55821","279","Oklahoma Republican Party ","4031 N Lincoln Blvd ","Oklahoma City ","OK","73105"
"55827","489","Oklahoma County Republican Committee","4031 N Lincoln Blvd","Oklahoma City","OK","73105"
"55833","552","Lawyers For Working Oklahomans","722 N Broadway Ste 300","Oklahoma City","OK","73102"
"55843","267","Oklahomans United PAC ","PO Box 12026","Oklahoma City ","OK","73154"
"55866","608","Tulsa Democratic Network Pac","4611 East 46th Street","Tulsa","OK","74135-4728"
"55884","321","OSAHU","PO Box 12146","Oklahoma City","OK","73157"
"55888","42","Allstate Insurance Company","2775 Sanders Rd Ste A2W","Northbrook","IL","60062"
"55889","554","Altria Group Inc","6601 W Broad St, HQ Bldg","Richmond","VA","23230"
"55897","26","Republican Party","2415 Diffee","Tahlequah","OK","74464"
"55900","84","APAC - Central, Inc","4150 S 100th E Ave Cherokee Bldg Ste 300","Tulsa","OK","74146"
"55904","34","Bank Of Cushing","PO Box 951","Cushing","OK","74023-0951"
"55907","565","Cherokee County Democratic Party","PO Box 273","Tahlequah","OK","74464"
"55915","498","Creek County Federation Of Demo Women","126 W Lincoln","Sapulpa","OK","74066"
"55911","95","Citigroup Inc","399 Park Ave","New York","NY","10043"
"55924","570","Fourth Congressional Dist Demo Pty Of Okla","PO Box 722100","Norman","OK","73070-8591"
"55927","203","Oklahoma City Business Policy Issues","PO Box 2308","Oklahoma City","OK","73101"
"55930","215","Independent Finance Institute","PO Box 691250","San Antonio","TX","78269"
"55933","55","Okla State Republican Party","4031 N Lincoln Blvd","Oklahoma City","OK","73105"
"55934","276","Marathon Oil Company","5555 San Felipe","Houston","TX","77056"
"55936","465","Professional Firefighters","PO Box 1204","McAlester","OK","74502"
"55937","436","Medco Health Solutions, Inc & Express Scripts Inc.","One Express Way","Saint Louis","MO","63121"
"55940","190","Nat'l Fed Of Independent Business","53 Century Blvd #250","Nashville","TN","37214"
"55941","57","Northeastern Okla Labor Council","1857 N 105th E Ave","Tulsa","OK","74116"
"55943","538","New Leadership Fund","PO Box 2431","Oklahoma City","OK","73101"
"55945","130","Oklahoma City Business Policy Issues","","","",""
"55952","17","Okla Dental Hygienists' Assn","","","",""
"55953","654","Oklahoma Dental Assn","317 NE 13th St","Oklahoma City","OK","73104"
"55955","426","Oklahoma State Medical Association","313 NE 50th","Oklahoma City","OK","73105"
"55958","138","Okla Petroleum Marketers Assn","6420 N Santa Fe Suite B","Oklahoma City","OK","73116"
"55140","35","NAIFA - Oklahoma, Inc","4334 NW Expressway Ste 237","Oklahoma City","OK","73116"
"55129","178","Wyeth","Five Giralda Farms","Madison","NJ","07940-0874"
"55138","268","Lincoln County Republican Party","840462 S 3520 Rd","Stroud","OK","74079"
"55156","646","Nowata County Republican Committee","Rt 2 Box 34-5","Nowata","OK","74048"
"55165","647","Chesapeake Energy Corporation","P.O. Box 18496","Oklahoma City","OK","73154"
"55175","59","National Rifle Assn Of America","11250 Waples Mill Rd","Fairfax","VA","22030"
"55177","64","Oklahoma Grocers Assn","PO Box 18716","Oklahoma City","OK","73154"
"55180","12","Oklahoma Hospital Association","4000 Lincoln Blvd","Oklahoma City","OK","73105"
"55186","22","Fraternal Order Of Police Tulsa Lodge #93","PO Box 2473","Tulsa","OK","74101"
"55208","63","Oklahoma Independent Petroleum Association","500 N. E. 4th Street, Suite 200","Oklahoma City","OK","73104"
"55218","15","ConocoPhillips","600 N. Dairy Ashford","Houston","TX","77079"
"55231","54","Int'l Assn Of Bridge, Structural, Ornamental & Reinforcing Iron Workers","1750 New York Ave NW","Washington","DC","20006"
"55237","288","Woods County Democratic Party ","1800 W Oklahoma Blvd #200","Alva","OK","73717"
"55243","86","BOK Financial Corp PAC","PO Box 24128","Oklahoma City","OK","73124"
"55246","606","Oklahoma Federation Of Republican Women","9728 Smoking Oak","Edmond","OK","73025"
"55249","128","Oklahoma Bankers Assn","643 NE 41st St","Oklahoma City","OK","73105"
"55250","144","Oklahoma Wholesale Marketers","PO Box 722220","Norman","OK","73070"
"55282","233","AHS Medical Holdings LLC","One Burton Hills Boulevard, Suite 250","Nashville","TN","37215"
"55285","79","International Association Of Fire Fighters","1750 New York Avenue, NW","Washington","DC","20006"
"55354","601","Bank Of America Corporation","100 N Tryon St","Charlotte","NC","28255"
"55375","424","Voters","2824 Oak Hollow Road","Woodward","OK","73801"
"55396","307","Oklahoma Federation Of Republican Women","9728 Smoking Oak","Edmond","OK","73025-1471"
"55448","649","Okla Assn Of Career & Tech Education PAC","4545 N Lincoln Blvd Ste 159","Oklahoma City","OK","73105"
"55464","181","JP Morgan Chase & Co","270 Park Ave","New York","NY","10017"
"55473","284","House GOP PAC","PO BOx 1763","Oklahoma City ","OK","73101"
"55476","607","Oklahoma On The Move","PO Box 12264","Oklahoma City","OK","73157"
"55511","602","The GEO Group, Inc","621 NW 53rd St, One Park Place Ste 700","Boca Raton","FL","33487"
"55515","200","AIA Oklahoma","6301 Waterford Blvd., Ste. 105","Oklahoma City","OK","73118"
"55518","545","Edmond Democrats","PO Box 6184","Edmond","OK","73013"
"55519","374","Oklahoma Association For Home Care PAC","P.O. Box 12635","Oklahoma City","OK","73157"
"55524","6","FOP 123 Lodge","1624 S Agnew","Oklahoma City","OK","73108"
"55525","104","General Motors Company","300 Renaissance Center","Detroit","MI","48265"
"55541","560","Prosperity PAC","PO Box 54595","Oklahoma City","OK","73154"
"55543","422","Oklahoma Taxpayers Accountability Coalition","PO Box 2216","Tulsa","OK","74101"
"55577","364","Greater Oklahoma PAC","P.O. Box 745","Edmond","OK","73083"
"58031","276","Marathon Oil Company","5555 San Felipe","Houston","TX","77056"
"58037","667","Astellas US LLC","1 Astellas Way","Northbrook","IL","60062"
"58268","620","Republican State Leadership Committee (Individual Limited Dollars)","1800 Diagonal Rd Ste 230","Alexandria","VA","22314"
"56565","44","IAFF Local 200","PO Box 1336","Bartlesville","OK","74006"
"56670","647","Chesapeake Energy Corporation","P.O. Box 18496","Oklahoma City","OK","73154"
"56739","319","Payne County Democratic Party","P.O. Box 2738","Stillwater","OK","74076"
"56754","145","Oklahoma Democratic Party","","Oklahoma City","OK",""
"55966","452","Orthopedic Hospital Of Oklahoma LLC","2408 E 81st St Ste 300","Tulsa","OK","74137"
"55969","77","Pfizer Inc","235 E 42nd St","New York","NY","10017"
"55970","116","Okla Propane Gas Assn","","","",""
"55973","23","Roche Inc.","340 Kingsland Street","Nutley","NJ","07110"
"55974","541","None Given","None","None","MA","01752"
"55977","524","Spectra Energy Corporation","5400 Westheimer Ct","Houston","TX","77056"
"55979","158","Sunoco, Inc","1735 Market St","Philadelphia","PA","19103"
"55982","165","Trinity Industries Inc.","2525 Stemmons Freeway","Dallas","TX","75207"
"55983","93","Unified Chiropractic Assn","5110 S. Yale Ave. Ste 430","Tulsa","OK","74135"
"56179","287","GlaxoSmithKline LLC  (Connected Org.)","Five Moore Drive","Research Triangle Park","NC","27709"
"55991","175","The Williams Companies Inc.","PO Box 2400","Tulsa","OK","74103"
"55997","565","Cherokee County Democratic Party","PO Box 273","Tahlequah","OK","74464"
"56012","298","Oklahoma Ignition Interlock Association PAC","121 NE 52nd Ste 240","Oklahoma City ","OK","73105"
"56021","655","Alliance Coal, LLC","1717 S. Boulder Ave., Ste. 400","Tulsa","OK","74119"
"56034","151","OK State Republican Committee","4031 N Lincoln Blvd ","Oklahoma City ","OK","73105"
"56066","492","LeFlore County Democrat Women","PO Box 284","Poteau","OK","74953"
"56098","123","Legal","","","",""
"56103","231","Community Bankers Assn Of Oklahoma","4101 Perimeter Center Dr, Suite 107","Oklahoma City","OK","73112"
"56105","237","United Physicians, LLC","6767 S Yale Ave, Ste A","Tulsa","OK","74136"
"56114","61","Ok Assn Of Ins Agents","PO Drawer 13490","Oklahoma City","OK","73113"
"56115","575","American Farmers & Ranchers Association","PO Box 24000","Oklahoma City","OK","73124"
"56118","254","ResCare Inc.","9901 Linn Station Rd","Louisville","KY","40223"
"56119","596","OFRG PAC","P. O. Box 1171","Oklahoma City","OK","73101"
"56123","235","Texas Industries Inc","1341 W Mockingbird Ln","Dallas","TX","75247"
"56137","515","PFFO","6103 Melrose Ln","Oklahoma City","OK","73127"
"56141","489","Oklahoma County Republican Committee","4031 N Lincoln Blvd","Oklahoma City","OK","73105"
"56150","591","To Promote Women's Health","2712 NW 60th Street","Oklahoma City","OK","73112"
"56156","293","A Bold Initiative","2727 E 21st St Ste 405","Tulsa ","OK","74114"
"56201","278","Oklahoma City Republican Women's Club","10701 Whitehall Blvd.","Oklahoma City","OK","73162-6998"
"56203","557","Those Interested In Seeing Rural Oklahoma Thrive","PO Box 782","Oklahoma City","OK","73101"
"56257","280","None Given","None","None","OK","73000"
"56260","556","Republican Legal Fund 2007, Inc","1510 Willow Bend Rd","Norman","OK","73072"
"56289","107","Okla Democratic Party","Not Given","Not Given","OK","73000"
"56290","107","Okla Democratic Party","Not Given","Not Given","OK","73000"
"56294","627","Muskogee County Democratic Party","2803 Haskell Blvd","Muskogee","OK","74403"
"55688","534","Bearcat PAC","2601 NW Expressway, Ste 210W","Oklahoma City","OK","73112"
"55707","136","Okla Municipal Contracts Assn","PO BOx 891797","Oklahoma City ","OK","73189"
"55720","51","HCA - The Healthcare Company","","","",""
"55722","142","Sheet Metal Workers International Assn","3800 NW 36th Street","Oklahoma City","OK","73112"
"55730","301","Osage County Democratic Central Committee.","200 Michelle Ave.","Pawhuska","OK","74056"
"55734","148","Okla State Radiological Society","4500 S Garnett Ste 919","Tulsa","OK","74146"
"55799","640","Massachusetts Mutual Life Insurance Company PAC","1295 State Street","Springfield","MA","01111"
"55807","115","Oklahoma Association For Justice","323 NE 27th St","Oklahoma City","OK","73105"
"55868","168","United Assn Plumbing & Pipefitting Et Al","3 Park Place","Annapolis","MD","21401"
"55901","497","ATCO Republican Education Committee","345 E Tumbler Creek Rd","Atoka","OK","74525"
"55912","294","Comanche County Republican Party ","PO Box 705 ","Lawton","OK","73502-0705"
"55925","404","Garvin County Democratic Party","35030 E County Road 1599","Pauls Valley","OK","73075"
"55932","275","Kay County Democratic Party","103 N Cherry","Tonkawa","OK","74653"
"55939","550","Microsoft Corporation","16011 NE 36th Way","Redmond","WA","98073"
"55968","539","Atkins N America Holdings Corp","4030 West Boy Scout Blvd Ste 700","Tampa","FL","33607"
"55971","511","Oklahoma Psychological Association","6412 N Santa Fe Ste C","Oklahoma City","OK","73116"
"55972","556","Republican Legal Fund 2007, Inc","1510 Willow Bend Rd","Norman","OK","73072"
"55976","153","Service Corp International","1929 Allen Parkway","Houston","TX","77019"
"55980","616","The Travelers Companies, Inc.","One Tower Square","Hartford","CT","06183"
"55985","384","United Parcel Service Inc","55 Glenlake Parkway NE","Atlanta","GA","30328"
"55989","494","UST LLC","6601 W Broad Street","Richmond","VA","23230"
"56006","573","The Hartford","One Hartford Plaza, HO-1-11","Hartford","CT","06155"
"56018","567","Oklahoma Democratic Party","4100 N Lincoln Blvd","Oklahoma City","OK","73105"
"56030","292","Tulsa County Democratic Party","1523 A South Harvard Ave","Tulsa","OK","74112"
"56078","639","IAFF Local 2749","PO Box 5","Altus","OK","73521"
"56086","187","Unit Corp","7130 S Lewis Ste 1000","Tulsa","OK","74136"
"56088","370","Great State PAC","2629 W I-44 SERV RD STE 102","Oklahoma City","OK","73112-3762"
"56112","325","Oklahoma Coal"," "," ","OK"," "
"56117","427","Little Deep Fork Democratic Club","PO Box 1144","Bristow","OK","740101144"
"56129","313","Jacobs Engineering Group Inc.","PO Box 7084","Pasadena","CA","91109-7084"
"56136","547","Windstream Corporation","4001 Rodney Parham Rd","Little Rock","AR","72212-2442"
"56139","290","Leflore County Democratic Party Central Committee","PO Box 545","Poteau","OK","74953"
"56148","486","Committee For The Transition Of Labor Commissioner Lloyd Fields","PO Box 54372","Oklahoma City","OK","73154"
"56163","599","Faith United PAC","2700 NW 14th Street","Oklahoma City","OK","73107"
"56165","600","Working Families PAC","2700 NW 14th Street","Oklahoma City","OK","73107"
"56166","598","Equal Rights Project PAC","2700 NW 14th Street","Oklahoma City","OK","73107"
"56330","554","Altria Group Inc","6601 W Broad St, HQ Bldg","Richmond","VA","23230"
"56353","280","None Given","None","None","OK","73000"
"56409","658","Realtors, Business Owners, Lawyers","100 North Oak","Sallisaw","OK","74955"
"56564","44","IAFF Local 200","PO Box 1336","Bartlesville","OK","74006"
"58169","260","FKG","PO Box 54825","Oklahoma City","OK","73154"
"58684","672","Lafarge North America Inc.","12018 Sunrise Valley Drive, Suite 500","Reston","VA","20191"
"58711","555","Oklahoma Agricultural Cooperative Council","PO Box 13548","Oklahoma","OK","73113-3548"
"58808","292","Tulsa County Democratic Party","1523 A South Harvard Ave","Tulsa","OK","74112"
"58958","104","General Motors Company","300 Renaissance Center","Detroit","MI","48265"
"58985","676","Novartis Corporation","608 Fifth Ave","New York","NY","10020"
"59115","185","Lawton Firefighters Assn Local 1882","PO Box 1255","Lawton","OK","73502"
"59023","677","Hewlett-Packard Company","3000 Hanover Street, MS 1035","Palo Alto","CA","94304"
"59080","360","E.I.du Pont De Nemours Co Good Govt. Fund","1007 Market St, Rm D-11078","Wilmington","DE","19898"
"59147","19","Republican Party","2415 Diffee Drive","Tahlequah","OK","74464"
"59161","256","Oklahoma Aggregates Assn ","3500 N Lincoln Blvd","Oklahoma City ","OK","73105"
"59184","81","AIr Products And Chemicals, Inc.","7201 Hamilton Blvd","Allentown","PA","18195"
"56842","276","Marathon Oil Company","5555 San Felipe","Houston","TX","77056"
"56907","660","Sequoyah Co Democratic Party","PO Box 41","Muldrow","OK","74948"
"56932","645","None Given","None Given","None","OK","73000"
"56985","237","United Physicians, LLC","6767 S Yale Ave, Ste A","Tulsa","OK","74136"
"56991","532","Yes On Term Limits","116 S Walker","Oklahoma City","OK","73102"
"57017","538","New Leadership Fund","PO Box 2431","Oklahoma City","OK","73101"
"57029","494","UST LLC","6601 W Broad Street","Richmond","VA","23230"
"57067","661","Legion PAC","PO Box 60332","Oklahoma City","OK","73146"
"57079","439","Devon Energy Corporation","20 N Broadway","Oklahoma City","OK","73102"
"57120","553","American Council Of Life Insurers","101 Constitution Ave, NW, Ste 700","Washington","DC","20001"
"57122","292","Tulsa County Democratic Party","1523 A South Harvard Ave","Tulsa","OK","74112"
"57254","622","GOPAC, Inc","1101 16th St NW #400","Washington","DC","20036"
"56332","494","UST LLC","6601 W Broad Street","Richmond","VA","23230"
"56401","145","Oklahoma Democratic Party","","Oklahoma City","OK",""
"56566","659","Professional Fire Fighters Of Oklahoma","6103 Melrose Ln","Oklahoma City","OK","73127"
"56940","252","Office And Professional Employees International Union (OPEIU) - Parent","80 Eighth Avenue, Suite 610","New York","NY","10011"
"56944","495","Democratic Party Of Oklahoma","4100 N Lincoln Blvd","Oklahoma City","OK","73105"
"66818","752","OCP -- PAC","P O Box 720116","Oklahoma City","OK","73172"
"67095","11","KAMO Electrical Cooperative Inc","PO Box 577","Vinita","OK","74301"
"67493","194","Enterprise Holdings, Inc.","600 Corporate Park Dr","St Louis","MO","63105"
"70405","434","Oklahoma Physical Therapy Association","PO Box 5354","Edmond","OK","73083"
"72178","307","Oklahoma Federation Of Republican Women","9728 Smoking Oak","Edmond","OK","73025-1471"
"72828","446","Oklahoma Nursing Homes, Inc.","PO Box 400","Sallisaw","OK","74955"
"72829","662","None Given","None","None","OK","73000"
"72847","689","South Oklahoma Women's Democ Club","8907 Oak Valley Dr","Midwest City","OK","73110"
"76657","821","Oklahoma Funeral Home Owners","123 S. Wheeler","Sallisaw","OK","74955"
"78523","561","Associated General Contractors Of Oklahoma - Building Chapter","605 N.W. 13th St., Suite A","Oklahoma City","OK","73103-2213"
"78537","81","AIr Products And Chemicals, Inc.","7201 Hamilton Blvd","Allentown","PA","18195"
"78546","643","","","","OK",""
"78554","730","Apache Corporation","2000 Post Oak Blvd #100","Houston","TX","77056"
"78562","781","Cleveland Co Republican Women's Club","1626 Greenbriar Dr","Norman","OK","73072"
"78569","205","Koch Industries Inc.","4111 East 37th St North","Wichita","KS","67220"
"78576","250","American Federation Of Teachers","555 New Jersey Ave NW","Washington","DC","20001"
"78631","736","Sue Thompson, OFRW","9973 Birkenhead Court","Yukon","OK","73099"
"78636","804","Phillips 66","3010 Briarpark Dr, 9th Fl Pinnacle","Houston","TX","77042"
"78648","62","Oklahoma Assn Of Youth Services","201 NE 50th St","Oklahoma City","OK","73105"
"78661","154","Sierra Club Oklahoma","PO Box 60644","Oklahoma City","OK","73146"
"78663","300","Okla Democratic Party","4100 N Lincoln Blvd","Oklahoma City","OK","73105"
"78702","181","JP Morgan Chase & Co","270 Park Ave","New York","NY","10017"
"78718","565","Cherokee County Democratic Party","PO Box 273","Tahlequah","OK","74464"
"78725","753","Aetna Inc","151 Farmington Ave","Hartford","CT","06156"
"78731","275","Kay County Democratic Party","103 N Cherry","Tonkawa","OK","74653"
"78742","40","CenterPoint Energy Inc","PO Box 4567","Houston","TX","77210-4567"
"78779","65","Okla Malt Beverage Assn","6301 Waterford Blvd., Ste. 105","Oklahoma City","OK","73118"
"78780","65","Okla Malt Beverage Assn","6301 Waterford Blvd., Ste. 105","Oklahoma City","OK","73118"
"78849","161","Teamsters Local Union No 523","PO Box 1836","Tulsa","OK","74101"
"78848","153","Service Corp International","1929 Allen Parkway","Houston","TX","77019"
"78852","830","","","","OK",""
"78862","701","Sand Springs Firefighters Local #2173","P O Box 325","Sand Springs","OK","74063"
"65954","747","International Union Of Operating Engineers (IUOE)","1125 17th Street NW","Washington","DC","20036"
"67097","107","Okla Democratic Party","Not Given","Not Given","OK","73000"
"67341","737","SW OK RW Fund Account","1728 Willard Drive","Altus","OK","73521"
"71962","687","Seaboard Foods LLC","9000 West 67th St","Shawnee Mission","KS","66202"
"72809","655","Alliance Coal, LLC","1717 S. Boulder Ave., Ste. 400","Tulsa","OK","74119"
"72923","645","None Given","None Given","None","OK","73000"
"76356","95","Citigroup Inc","399 Park Ave","New York","NY","10043"
"76444","814","","","","OK",""
"76673","55","Okla State Republican Party","4031 N Lincoln Blvd","Oklahoma City","OK","73105"
"66891","131","Oklahoma City Retired Firefighters Association","3116 SW 125th St","Oklahoma City","OK","73170"
"66899","249","Automotive Parts & Service Assn","8000 Centre Park Dr #150","Austin","TX","78754"
"66911","565","Cherokee County Democratic Party","PO Box 273","Tahlequah","OK","74464"
"66950","111","Heartland Community Bankers Assn","700 S Kansas Ave Ste 512","Topeda","KS","66603"
"66952","70","Okla State AFL-CIO","501 NE 27th St","Oklahoma City","OK","73105"
"66958","140","Okla Quarter Horse Racing Assn","PO Box 2907","Edmond","OK","73083"
"66964","549","3rd Congressional District -- Republican","PO Box 1886","Edmond","OK","73083"
"67002","263","Emergency Physicians For Good Government","2200 NE 96th St","Oklahoma City","OK","73131"
"67060","679","Southern Oklahoma Tourism","P.O. Box 12006","Oklahoma City","OK","73157"
"67089","19","Republican Party","2415 Diffee Drive","Tahlequah","OK","74464"
"67092","570","Fourth Congressional Dist Demo Pty Of Okla","PO Box 722100","Norman","OK","73070-8591"
"67096","275","Kay County Democratic Party","103 N Cherry","Tonkawa","OK","74653"
"67110","67","Oklahoma Osteopathic Assn","4848 N Lincoln Blvd","Oklahoma City","OK","73105"
"67140","368","OKC-AFT Local 2309, Committee On Political Education","2915 N Classen Blvd Ste 420","Oklahoma City","OK","73106"
"67149","439","Devon Energy Corporation","20 N Broadway","Oklahoma City","OK","73102"
"67163","546","Oklahoma Democratic Party","4100 N Lincoln","Oklahoma City","OK","73105"
"67172","300","Okla Democratic Party","4100 N Lincoln Blvd","Oklahoma City","OK","73105"
"67196","319","Payne County Democratic Party","P.O. Box 2738","Stillwater","OK","74076"
"67199","313","Jacobs Engineering Group Inc.","PO Box 7084","Pasadena","CA","91109-7084"
"67241","250","American Federation Of Teachers","555 New Jersey Ave NW","Washington","DC","20001"
"67262","3","United Transportation Union","24950 Country Club Blvd, Ste 340","North Olmsted","OH","44070"
"67258","692","Muskogee Fire Fighters Local #57","P O Box 2562","Muskogee","OK","74402"
"67265","445","Associated Anesthesiologists, Inc.","6839 S Canton Ave","Tulsa","OK","74136"
"67310","71","Okla State Bldg And Construction Trades Council","5350 S Western Ave Ste 217","Oklahoma City ","OK","73109"
"67320","10","Okla Society of CPAs","1900 NW Expwy Ste 910","Oklahoma City","OK","73118"
"67331","639","IAFF Local 2749","PO Box 5","Altus","OK","73521"
"67340","136","Okla Municipal Contracts Assn","PO BOx 891797","Oklahoma City ","OK","73189"
"67346","6","FOP 123 Lodge","1624 S Agnew","Oklahoma City","OK","73108"
"67377","59","National Rifle Assn Of America","11250 Waples Mill Rd","Fairfax","VA","22030"
"67380","670","Cross And Robinson, CPAs","4200 E Skelly Dr, Ste 560","Tulsa","OK","74135"
"67404","130","Oklahoma City Business Policy Issues","","","",""
"67405","117","OCFCE/COPE AFT 4574","2915 N CLassen Blvd Ste 220","Oklahoma City","OK","73106"
"67420","276","Marathon Oil Company","5555 San Felipe","Houston","TX","77056"
"67424","146","USW Local 13857","1202 W Ponca","Ponca City","OK","74601"
"67432","277","Muskogee County Republican Party","301 Cherry Grove Rd.","Fort Gibson","OK","74434"
"67472","351","G.O.P. Senate Committee","3612 NE 140th Terrace Court","Edmond","OK","73013"
"67508","91","Okla City Business Policy Issues","PO Box 2313","Oklahoma City","OK","73101"
"67510","251","Same As Above","","","OK",""
"67527","606","Oklahoma Federation Of Republican Women","9728 Smoking Oak","Edmond","OK","73025"
"67530","385","IBT DRIVE Comittee #C00032979","25 Louisiana Ave NW","Washington","DC","20001"
"66795","751","IAFF Local 2041","P O Box 629","Chickasha","OK","73023"
"67088","649","Okla Assn Of Career & Tech Education PAC","4545 N Lincoln Blvd Ste 159","Oklahoma City","OK","73105"
"67279","40","CenterPoint Energy Inc","PO Box 4567","Houston","TX","77210-4567"
"71777","72","State Chamber Of Oklahoma","330 NE 10th St","Oklahoma City","OK","73104"
"78878","310","3M Company","3M Center","St. Paul","MN","55144-1000"
"78879","471","Advance America Cash Advance Centers Inc.","135 North Church Street","Spartanburg","SC","29306"
"78895","54","Int'l Assn Of Bridge, Structural, Ornamental & Reinforcing Iron Workers","1750 New York Ave NW","Washington","DC","20006"
"78897","107","Okla Democratic Party","Not Given","Not Given","OK","73000"
"78899","616","The Travelers Companies, Inc.","One Tower Square","Hartford","CT","06183"
"78900","165","Trinity Industries Inc.","2525 Stemmons Freeway","Dallas","TX","75207"
"78903","706","International Paper","1101 Pennsylvania Ave NW Ste 200","Washington","DC","20004"
"78910","794","Pro-business Interests In Norman, OK",".",".","OK","73070"
"78921","527","OFRW, NFRW","RR 6 Box 269","McAlester","OK","74501-9806"
"78948","23","Roche Inc.","340 Kingsland Street","Nutley","NJ","07110"
"78949","85","Sanofi US Services, Inc.","55 Corporate Drive","Bridgewater","NJ","08807"
"78985","436","Medco Health Solutions, Inc & Express Scripts Inc.","One Express Way","Saint Louis","MO","63121"
"79005","549","3rd Congressional District -- Republican","PO Box 1886","Edmond","OK","73083"
"79028","583","Garfield County Democratic Central Committee","201 N Main","Waukomis","OK","73773"
"79035","559","IMPAC PAC Of Oklahoma","121 NE 52 Ste 240","Oklahoma City","OK","73105"
"79036","590","Garfield County Democratic Women's Club","201 N Main","Waukomis","OK","73773"
"79038","744","Bold PAC","15100 Grand Parke Dr","Edmond","OK","73013"
"79046","602","The GEO Group, Inc","621 NW 53rd St, One Park Place Ste 700","Boca Raton","FL","33487"
"79060","761","ITC Holdings Corp.","27175 Energy Way","Novi","MI","48377"
"79062","575","American Farmers & Ranchers Association","PO Box 24000","Oklahoma City","OK","73124"
"79071","480","Suddenlink Communications","12444 Powerscourt Dr Ste 420","St Louis","MO","63131"
"79075","741","ProCure Treatment Centers Inc","192 Lexington Ave 4th Flr","New York","NY","10016"
"79083","540","Gay And Lesbian Victory Fund ","1133 15th Street, NW #350","Washington","DC","20005"
"79091","823","","","","OK",""
"79115","526","SpiritBank","1800 S Baltimore","Tulsa","OK","74119"
"79117","159","Oklahoma's Rural Electric Cooperatives","PO Box 206","Temple","OK","73568"
"79118","775","International Association Of Fire Fighters","1750 New York Avenue","Washington","DC","20006"
"79129","824","","","","OK",""
"79132","144","Oklahoma Wholesale Marketers","PO Box 722220","Norman","OK","73070"
"79134","281","Delaware County Republican Women's Club ","812 Inwood Dr","Grove","OK","74344"
"79137","104","General Motors Company","300 Renaissance Center","Detroit","MI","48265"
"79139","95","Citigroup Inc","399 Park Ave","New York","NY","10043"
"79140","27","Monsanto Company","800 N Lindbergh Blvd","St Louis","MO","63167"
"79151","755","","","","OK",""
"79155","468","Chandler (U.S.A.), Inc.","1010 Manvel Ave","Chandler","OK","74834"
"79163","251","Same As Above","","","OK",""
"79173","253","Voters","","","",""
"66716","554","Altria Group Inc","6601 W Broad St, HQ Bldg","Richmond","VA","23230"
"66807","539","Atkins N America Holdings Corp","4030 West Boy Scout Blvd Ste 700","Tampa","FL","33607"
"66851","104","General Motors Company","300 Renaissance Center","Detroit","MI","48265"
"66852","65","Okla Malt Beverage Assn","6301 Waterford Blvd., Ste. 105","Oklahoma City","OK","73118"
"66853","200","AIA Oklahoma","6301 Waterford Blvd., Ste. 105","Oklahoma City","OK","73118"
"67117","99","Democratic Members Of The State Sen","State Capitol Bldg","Oklahoma City","OK","73105"
"76717","823","","","","OK",""
"76721","555","Oklahoma Agricultural Cooperative Council","PO Box 13548","Oklahoma","OK","73113-3548"
"76728","832","Daiich Sankyo Inc.","Two Hilton Court","Parsippany","NJ","07054"
"76832","827","None","10424 Woodbury Woods Court","Fairfax","VA","22032"
"76951","833","Health Care","5811 Pelican Bay Boulevard, Suite 500","Naples","FL","34108"
"76989","188","None Given","None","None","OK","73000"
"77043","818","NA","NA","NA","OK","NA"
"77076","85","Sanofi US Services, Inc.","55 Corporate Drive","Bridgewater","NJ","08807"
"67544","735","NextEra Energy, Inc.","700 Universe Blvd.","Juno Beach","FL","33408"
"67552","524","Spectra Energy Corporation","5400 Westheimer Ct","Houston","TX","77056"
"67678","151","OK State Republican Committee","4031 N Lincoln Blvd ","Oklahoma City ","OK","73105"
"67566","86","BOK Financial Corp PAC","PO Box 24128","Oklahoma City","OK","73124"
"67578","666","Oklahoma Society Of Oral And Maxillofacial Surgeons","2229 NE 86th Street","Oklahoma City","OK","73131"
"67596","197","Dollar Thrifty Automotive Group Inc.","PO Box 35985","Tulsa","OK","74153"
"67602","724","VPAC","P.O. Box 57564","Oklahoma City","OK","73157"
"67604","534","Bearcat PAC","2601 NW Expressway, Ste 210W","Oklahoma City","OK","73112"
"67665","189","BP Corp North America Inc","501 Westlake Park Blvd, 25.194B","Houston","TX","77079"
"67679","662","None Given","None","None","OK","73000"
"67717","168","United Assn Plumbing & Pipefitting Et Al","3 Park Place","Annapolis","MD","21401"
